sitename,Country or Area Name,Full Address,Latitude,Longitude,locationId,sensorId,country,sensorType,displayName,sensor_name,sensor_unit,lastUpdated,PROJECT_NAME,Air Quality Monitor,IDXi,IDXj,SRadius,MERRALat,MERRALon,agencyname,stationid,New Station,Parameter,Value,utcoff
Lampang,Thailand,Health Promotion Hospital Banthasri,18.4267833,99.7576333,2411.0,1304059,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,435,896,,18.4267833,99.7576333,,105421,,,,
Blankenfelde-Mahlow,Germany,Blankenfelde-Mahlow,52.349703,13.424304,4724.0,11852,DE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,570,620,,52.349703,13.424304,,105422,,,,
Bitterfeld-Wolfen,Germany,Bitterfeld/Wolfen,51.651166,12.302866,4725.0,7678120,DE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,568,616,,51.651166,12.302866,,105423,,,,
Gersfeld (RhÃ¶n),Germany,Wasserkuppe,50.497711,9.935862,4736.0,6351132,DE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,563,609,,50.497711,9.935862,,105425,,,,
Calama_3,Chile,EstaciÃ³n Centro,-22.46214464,-68.92806169,2432.0,4620,CL,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,271,356,,-22.46214464,-68.92806169,,105426,,,,
Bangkok_27,Thailand,Nonsi Witthaya School,13.70806667,100.5473333,2433.0,1304284,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,899,,13.70806667,100.5473333,,105427,,,,
Weimar_2,Germany,Weimar Steubenstr.,50.977462,11.32607,4741.0,11911,DE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,565,613,,50.977462,11.32607,,105428,,,,
LÃ¼chow (Wendland),Germany,Wendland,52.95702,11.16705,4742.0,5078649,DE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,573,613,,52.95702,11.16705,,105429,,,,
Leizen,Germany,Leizen,53.396348,12.463929,4743.0,11919,DE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,575,617,,53.396348,12.463929,,105430,,,,
Wittenberg,Germany,Wittenberg/Dessauer Strasse,51.867471,12.59827,4752.0,4073545,DE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,568,617,,51.867471,12.59827,,105431,,,,
Wittenberge,Germany,Wittenberge,52.99875,11.73846,4753.0,11955,DE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,573,615,,52.99875,11.73846,,105432,,,,
Gutsbezirk Kaufunger Wald,Germany,Witzenhausen/Wald,51.291757,9.774588,4754.0,6351131,DE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,566,608,,51.291757,9.774588,,105433,,,,
Frankfurt (Oder),Germany,"Frankfurt (Oder), Leipziger Str.",52.337336,14.538595,4756.0,11973,DE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,570,624,,52.337336,14.538595,,105434,,,,
Frankfurt am Main_2,Germany,Frankfurt Friedberger LandstraÃŸe,50.124589,8.691911,4757.0,11977,DE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,561,605,,50.124589,8.691911,,105435,,,,
Frankfurt am Main_3,Germany,Frankfurt-HÃ¶chst,50.10175,8.542517,4758.0,23543,DE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,561,604,,50.10175,8.542517,,105436,,,,
Frankfurt am Main_4,Germany,Frankfurt Ost,50.125332,8.746343,4759.0,6351134,DE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,562,605,,50.125332,8.746343,,105437,,,,
Berlin_5,Germany,Berlin Wedding,52.543041,13.349326,4761.0,1300112,DE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,571,620,,52.543041,13.349326,,105438,,,,
Berlin_6,Germany,Berlin SchildhornstraÃŸe,52.463611,13.31825,4762.0,1300114,DE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,571,620,,52.463611,13.31825,,105439,,,,
Fulda,Germany,Fulda Zentral,50.546384,9.680167,4771.0,2008929,DE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,563,608,,50.546384,9.680167,,105440,,,,
Zierenberg,Germany,Zierenberg,51.360755,9.271233,4773.0,7499831,DE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,566,607,,51.360755,9.271233,,105441,,,,
Wilhelmshaven,Germany,Jadebusen,53.59617,8.09059,4788.0,12072,DE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,575,603,,53.59617,8.09059,,105443,,,,
Halberstadt,Germany,Halberstadt,51.896982,11.057442,4791.0,12083,DE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,569,612,,51.896982,11.057442,,105444,,,,
Halle (Saale),Germany,Halle/Nord,51.496185,11.979056,4792.0,12091,DE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,567,615,,51.496185,11.979056,,105445,,,,
Halle (Saale)_2,Germany,Halle/Paracelsusstr.,51.494756,11.981314,4793.0,12094,DE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,567,615,,51.494756,11.981314,,105446,,,,
Hannover,Germany,Hannover,52.36292,9.70612,4794.0,12101,DE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,570,608,,52.36292,9.70612,,105447,,,,
Hannover_2,Germany,Hannover Verkehr,52.359478,9.7155,4795.0,12105,DE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,570,608,,52.359478,9.7155,,105448,,,,
Buckow (MÃ¤rkische Schweiz),Germany,Hasenholz (Buckow),52.563893,14.015172,4796.0,12109,DE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,571,622,,52.563893,14.015172,,105449,,,,
MÃ¼nchen_2,Germany,MÃ¼nchen/Stachus,48.137252,11.564924,2669.0,6688,DE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,554,614,,48.137252,11.564924,,105450,,,,
Sondershausen,Germany,Possen,51.333333,10.867188,4797.0,7544799,DE,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,566,612,,51.333333,10.867188,,105451,,,,
Narathiwat,Thailand,"City Hall, Narathiwat",6.426853,101.823388,225639.0,1304162,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,387,903,,6.426853,101.823388,,105452,,,,
SUFFOLK_2,United States,BOSTON-Chinatown,42.349954,-71.059194,788805.0,4302520,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,530,350,,42.349954,-71.059194,,105453,,,,
Samut Prakan_3,Thailand,South Bangkok Power Plant,13.618,100.5562,225637.0,1304404,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,415,899,,13.618,100.5562,,105454,,,,
Saraburi,Thailand,Khao Noi Fire Station,14.526343,100.926047,225636.0,1304300,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,419,900,,14.526343,100.926047,,105455,,,,
Bangkok_28,Thailand,"Rat Burana District Office,  Bangkok",13.6821364,100.5060513,225634.0,1304054,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,899,,13.6821364,100.5060513,,105456,,,,
Phrae,Thailand,"Meteorology Center, Phrae",18.1283666,100.1624333,225630.0,1304063,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,434,898,,18.1283666,100.1624333,,105457,,,,
Rayong,Thailand,"Government Complex, Rayong",12.7066,101.18055,225628.0,1305269,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,412,901,,12.7066,101.18055,,105458,,,,
ET_2,Ethiopia,Addis Ababa Jacros,9.011444,38.820909,235169.0,1352354,ET,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,397,701,,9.011444,38.820909,,105459,,,,
Mueang Ang Thong District Ang Thong Province,Thailand,Chaloem Phra Kiat Water Park,14.606306,100.453589,385742.0,2158912,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,419,898,,14.606306,100.453589,,105460,,,,
Pittsburgh_12,United States,Clairton,40.294381,-79.885303,402364.0,2239433,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,522,321,,40.294381,-79.885303,,105462,,,,
Thurrock_2,United Kingdom,Thurrock - Dock Road Tilbury,51.46380743,0.352141546,225840.0,1304862,GB,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,567,578,,51.46380743,0.352141546,,105463,,,,
SONORA,Mexico,Nogales ITN,31.291294,-110.951508,270698.0,1561915,MX,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,486,222,,31.291294,-110.951508,,105465,,,,
Phetchabun,Thailand,Phetbura garden,16.418417,101.156556,270250.0,1559904,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,427,901,,16.418417,101.156556,,105467,,,,
Riverton,United States,Lander SLAMS,42.842227,-108.735562,227835.0,1313745,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,532,229,,42.842227,-108.735562,,105468,,,,
CA_69,Canada,Ardrossan,53.554691,-113.144105,277975.0,1582641,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,575,215,,53.554691,-113.144105,,105469,,,,
CA_70,Canada,Conklin West,55.62141,-111.17269,277976.0,1582648,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,583,221,,55.62141,-111.17269,,105470,,,,
CA_71,Canada,Janvier,55.9033,-110.7499,277977.0,1582651,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,585,223,,55.9033,-110.7499,,105471,,,,
ALBERTA_18,Canada,CALGARY SOUTHEAST,50.955122,-113.969742,277979.0,1582659,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,565,212,,50.955122,-113.969742,,105472,,,,
ALBERTA_19,Canada,Grande Prairie - Hen,55.1767,-118.8064,277980.0,1582663,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,582,197,,55.1767,-118.8064,,105473,,,,
CA_72,Canada,Anzac,56.448889,-111.038056,277981.0,1582638,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,587,222,,56.448889,-111.038056,,105474,,,,
CA_73,Canada,AJ Ottewell Communit,53.53209,-113.32098,277982.0,1582645,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,575,214,,53.53209,-113.32098,,105475,,,,
CA_74,Canada,Conklin East,55.632331,-111.078872,277983.0,1582660,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,584,222,,55.632331,-111.078872,,105476,,,,
ALBERTA_20,Canada,RED DEER - LANCASTER,52.24095,-113.765439,277985.0,1582642,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,570,213,,52.24095,-113.765439,,105477,,,,
CA_75,Canada,Fort MacKay West,56.9967,-111.5926,277987.0,1582655,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,589,220,,56.9967,-111.5926,,105478,,,,
Sacramento--Arden-Arcade--Roseville_9,United States,Downtown Sacramento,38.56844,-121.49311,26663.0,8993685,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,515,188,,38.56844,-121.49311,,105479,,,,
Loei,Thailand,"60th Anniversary Queen Sirikit Public Park, Loei",17.48462,101.732734,228541.0,1317087,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,431,903,,17.48462,101.732734,,105482,,,,
Lampang_2,Thailand,"Health Promotion Hospital Sob Pad, Lampang",18.2508166,99.76395,225692.0,1304247,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,434,896,,18.2508166,99.76395,,105483,,,,
Rayong_2,Thailand,Agricultural Office,12.67155,101.2758667,225690.0,1304087,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,412,901,,12.67155,101.2758667,,105484,,,,
Bangkok_29,Thailand,Highway NO.3902 km.13 +600,13.636514,100.414262,225686.0,1304349,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,898,,13.636514,100.414262,,105485,,,,
Bangkok_30,Thailand,National Housing  Huaykwang,13.77553,100.569195,225685.0,1304097,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,899,,13.77553,100.569195,,105486,,,,
Udon Thani,Thailand,"Nong Prajak Public Park, Udon Thani",17.414174,102.780926,228542.0,1317103,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,431,906,,17.414174,102.780926,,105487,,,,
Phra Nakhon Si Ayutthaya,Thailand,Ayutthaya Witthayalai School,14.35222,100.565325,225676.0,1304217,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,418,899,,14.35222,100.565325,,105488,,,,
Lopburi,Thailand,Meteorological Station Lopburi,14.800032,100.628548,225675.0,1304332,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,420,899,,14.800032,100.628548,,105489,,,,
Nan,Thailand,"Municipality Office, Nan",18.7888833,100.7763166,225674.0,1304191,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,436,899,,18.7888833,100.7763166,,105490,,,,
PARK,United States,Cody SLAMS,44.524642,-109.068507,279885.0,1591531,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,539,228,,44.524642,-109.068507,,105491,,,,
Bangkok_31,Thailand,National Housing Authority Dindaeng,13.76251667,100.5502,225673.0,1304204,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,899,,13.76251667,100.5502,,105492,,,,
Cheyenne,United States,Cheyenne NCore,41.18222,-104.778336,32615.0,5077839,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,526,242,,41.18222,-104.778336,,105493,,,,
Uttaradit,Thailand,"72nd Anniversary King Bhumibol Public Park, Uttaradit",17.631352,100.09896,228543.0,1317108,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,432,897,,17.631352,100.09896,,105494,,,,
Chiang Mai,Thailand,"City Hall, Chiangmai",18.840732,98.96978,225669.0,1304220,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,436,894,,18.840732,98.96978,,105495,,,,
Phayao,Thailand,"Phayao Provincial, Phayao",19.200226,99.893048,225666.0,1304315,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,438,897,,19.200226,99.893048,,105496,,,,
Buriram,Thailand,Buriram City Hall,14.945452,103.105896,225663.0,1304140,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,421,907,,14.945452,103.105896,,105497,,,,
Sakon Nakhon,Thailand,"Meteorological stations, Sakon Nakhon",17.15662,104.133216,228544.0,1317093,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,430,910,,17.15662,104.133216,,105498,,,,
Trang,Thailand,"Polytechnic College, Trang",7.570238,99.588743,228627.0,1317584,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,391,896,,7.570238,99.588743,,105499,,,,
Boston-Cambridge-Quincy_4,United States,LYNN,42.474701,-70.971901,34948.0,1330119,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,531,350,,42.474701,-70.971901,,105500,,,,
NEWFOUNDLAND,Canada,FIREHALL-LABRADORCIT,52.94548,-66.910245,326608.0,1856816,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,573,363,,52.94548,-66.910245,,105501,,,,
Nong Khai,Thailand,"Nong Thin Public Park, Nong Khai",17.87748,102.728925,225661.0,1304186,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,433,906,,17.87748,102.728925,,105502,,,,
Yala,Thailand,"child development centers, Betong",5.763873,101.067903,225657.0,1304088,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,384,900,,5.763873,101.067903,,105503,,,,
Lamphun,Thailand,"Meteorological Staions, Lamphun",18.567194,99.038639,225655.0,1304245,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,435,894,,18.567194,99.038639,,105504,,,,
Gillette,United States,Gillette SLAMS,44.288005,-105.517022,228793.0,1318341,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,538,239,,44.288005,-105.517022,,105505,,,,
Sukhothai,Thailand,Le Thai Community Park,17.006059,99.81927,351927.0,2000291,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,429,896,,17.006059,99.81927,,105506,,,,
Chanthaburi,Thailand,Chanthaburi Meteorological Station,12.6095704,102.1040804,353740.0,2007834,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,411,904,,12.6095704,102.1040804,,105508,,,,
Phichit,Thailand,"Phichit Provincial , Phichit",16.442554,100.322756,353741.0,2007819,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,427,898,,16.442554,100.322756,,105509,,,,
Mukdahan,Thailand,Mukdahan Provincial Stadium,16.54257,104.7192,353742.0,2007836,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,427,912,,16.54257,104.7192,,105510,,,,
Kamphaeng Phet,Thailand,Sirichit Thai Cultural Conservation Ground,16.475374,99.525425,353743.0,2007829,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,427,895,,16.475374,99.525425,,105511,,,,
Prachuap Khiri Khan,Thailand,Hua Hin Weather Station Prachuap Khiri Khan Meteorological Station,12.577835,99.953663,354124.0,2009817,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,411,897,,12.577835,99.953663,,105512,,,,
Chon Buri,Thailand,"Environment Agency Section 13, Chonburi",13.35461667,100.9792167,225654.0,1304209,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,414,900,,13.35461667,100.9792167,,105513,,,,
Bangkok_32,Thailand,Chokchai Police Station,13.7954248,100.5930298,225653.0,1304128,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,899,,13.7954248,100.5930298,,105514,,,,
Bangkok_33,Thailand,The Government Public Relations Department,13.783185,100.540489,225650.0,1304152,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,899,,13.783185,100.540489,,105515,,,,
Ubon Ratchathani,Thailand,"OTOP Center, Ubon Ratchathani",15.245413,104.846219,225649.0,1304375,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,422,913,,15.245413,104.846219,,105516,,,,
Mae Hong Son,Thailand,"Natural Resources and Environment Office, Mae Hongson",19.30455,97.97165,225648.0,1304178,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,438,891,,19.30455,97.97165,,105517,,,,
Bangkok_34,Thailand,"Phra Nakhon District Office, Bangkok",13.76415,100.499077,225647.0,1304340,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,899,,13.76415,100.499077,,105518,,,,
Lampang_3,Thailand,Provincial Waterworks Authority Mae Moh,18.2826333,99.6598166,225646.0,1304316,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,434,896,,18.2826333,99.6598166,,105519,,,,
Samut Prakan_4,Thailand,National Housing Authority Bangplee,13.5705,100.7862867,225645.0,1304420,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,415,900,,13.5705,100.7862867,,105520,,,,
Suphun Buri,Thailand,Suphan Buri Provincial Central Stadium,14.476214,100.086095,225644.0,1304240,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,419,897,,14.476214,100.086095,,105521,,,,
Pathum Thani,Thailand,Bangkok University Rangsit Campus,14.03742,100.605216,225643.0,1304380,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,417,899,,14.03742,100.605216,,105522,,,,
Nakhon Sawan,Thailand,Nakhonsawan Irrigation Project,15.68623,100.110556,225609.0,1304122,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,424,897,,15.68623,100.110556,,105523,,,,
Surat Thani,Thailand,"Environment Agency Section 14, Surat Thani",9.126017,99.325145,225607.0,1304355,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,398,895,,9.126017,99.325145,,105524,,,,
Kanchanaburi,Thailand,Kanchanaburi Meteorological Station,14.022376,99.536195,225606.0,1304310,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,417,896,,14.022376,99.536195,,105525,,,,
Phuket,Thailand,Municipal Health Center,7.884488,98.391283,225605.0,1304302,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,393,892,,7.884488,98.391283,,105526,,,,
Nakhon Ratchasima,Thailand,Municipal Waste Water Pumping Station,14.979537,102.098335,225602.0,1304112,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,421,904,,14.979537,102.098335,,105527,,,,
Uthai Thani,Thailand,Chaloem Phrakiat Park Station 80th birthday celebration,15.373638,100.038725,225601.0,1304369,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,422,897,,15.373638,100.038725,,105528,,,,
Trat,Thailand,Trat Provincial Central Stadium,12.234862,102.523721,225600.0,1304282,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,410,905,,12.234862,102.523721,,105529,,,,
Prachin Buri,Thailand,Bu Yai Bai Hall Station,13.917563,101.590529,225598.0,1304370,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,417,902,,13.917563,101.590529,,105530,,,,
Sa Kaeo,Thailand,Kanjanapisek Park,13.691047,102.510442,225589.0,1304352,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,905,,13.691047,102.510442,,105531,,,,
Nakhon Pathom,Thailand,Water reservoir,13.832076,100.057961,225587.0,1304143,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,897,,13.832076,100.057961,,105532,,,,
Bakersfield_3,United States,Bakersfield - Golden,35.3853,-119.014702,230814.0,1328938,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,503,196,,35.3853,-119.014702,,105533,,,,
Rio de Janeiro,Brazil,IrajÃ¡,-22.8316,-43.3269,820326.0,6819305,BR,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,270,438,,-22.8316,-43.3269,,105534,,,,
Nakhon Si Thammarat,Thailand,Elderly Health Rehabilitation Center,8.426923,99.961469,225586.0,1304337,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,395,897,,8.426923,99.961469,,105535,,,,
Samut Songkhram,Thailand,Samut Songkhram Health Office,13.428581,100.024664,225584.0,1304161,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,415,897,,13.428581,100.024664,,105536,,,,
Nan_2,Lao People's Democratic Republic,Chalermprakiet Hospital,19.5759666,101.0815166,225581.0,1304415,LA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,439,900,,19.5759666,101.0815166,,105537,,,,
Bangkok_35,Thailand,National Housing Authority Klongchan,13.779873,100.646009,225580.0,1304524,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,899,,13.779873,100.646009,,105538,,,,
Chiang Mai_2,Thailand,Yupparaj Wittayalai School,18.7909333,98.99,225579.0,1304368,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,436,894,,18.7909333,98.99,,105539,,,,
Yala_2,Thailand,White Elephant Park,6.546205,101.283137,225578.0,1304427,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,387,901,,6.546205,101.283137,,105540,,,,
Rayong_3,Thailand,Khai Surasinghanat,12.648576,101.32245,225576.0,1304250,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,412,901,,12.648576,101.32245,,105541,,,,
Fresno_3,United States,Fresno-Pacific,36.72622,-119.73249,921008.0,5077593,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,508,194,,36.72622,-119.73249,,105542,,,,
Songkhla,Thailand,Hat Yai Municipality,7.020434,100.484088,225573.0,1304393,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,389,899,,7.020434,100.484088,,105543,,,,
Lampang_4,Thailand,"Meteorological stations, Lampang",18.2783333,99.5064666,225570.0,1304365,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,434,895,,18.2783333,99.5064666,,105544,,,,
Chon buri,Thailand,Health Promotion Hospital Bankhaohin,13.054551,101.098128,225569.0,1304408,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,413,901,,13.054551,101.098128,,105545,,,,
Chiang Rai,Thailand,Maesai Health Office,20.427325,99.883842,225567.0,1304055,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,443,897,,20.427325,99.883842,,105546,,,,
Jackson_4,United States,Jackson SLAMS,43.457764,-110.797994,221664.0,1288382,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,535,222,,43.457764,-110.797994,,105547,,,,
SUFFOLK_3,United States,Chelsea HP,42.387222,-71.026111,224972.0,1301470,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,531,350,,42.387222,-71.026111,,105548,,,,
Rock Springs,United States,Rock Springs SLAMS,41.592591,-109.220125,227834.0,1313747,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,527,227,,41.592591,-109.220125,,105549,,,,
NORFOLK,United States,WeymouthFR,42.241229,-70.963346,223829.0,1296391,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,530,350,,42.241229,-70.963346,,105550,,,,
Tak,Thailand,"Non-Formal Education Centre, Mea Sot",16.734413,98.566961,225626.0,1304278,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,428,892,,16.734413,98.566961,,105551,,,,
Satun,Thailand,"City Hall, Satun",6.624747,100.066159,225625.0,1304232,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,387,897,,6.624747,100.066159,,105552,,,,
Ratchaburi,Thailand,Environmental Office 8 ratchaburi,13.52344,99.814082,225623.0,1304360,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,415,896,,13.52344,99.814082,,105553,,,,
Saraburi_2,Thailand,Na Phralan Police Station,14.685833,100.871996,225620.0,1304135,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,420,900,,14.685833,100.871996,,105554,,,,
Bangkok_36,Thailand,Bansomdejchaopraya Rajabhat University,13.732846,100.487662,225612.0,1304328,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,416,899,,13.732846,100.487662,,105555,,,,
Rayong_4,Thailand,Health Promotion Hospital Maptaput,12.70865,101.1659833,225611.0,1305053,TH,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,412,901,,12.70865,101.1659833,,105556,,,,
CA_76,Canada,Hamilton Mountain,43.24132,-79.88941,1206909.0,6502762,CA,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,534,321,,43.24132,-79.88941,,105557,,,,
Hanford-Corcoran,United States,Corcoran,36.102219,-119.566002,232345.0,1337240,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,505,194,,36.102219,-119.566002,,105558,,,,
Laramie,United States,Laramie SLAMS,41.308825,-105.549137,231931.0,1334968,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,526,239,,41.308825,-105.549137,,105559,,,,
Merced_2,United States,Merced-M St,37.30833,-120.480361,230820.0,1328958,US,reference grade,PM2.5,pm25 µg/m³,,,OpenAQ,Y,510,191,,37.30833,-120.480361,,105560,,,,
